Name,Employee ID,Service Center,Date,Gap Time,First Pro Number,First Pro HU,Second Pro Number,Second Pro HU
Gary Jennings,17112032,DAL,2023-08-28,23.29,5556504309,7,7019296461,3
Gary Jennings,17112032,DAL,2023-08-28,28.83,7277086591,2,7663887925,3
Gary Jennings,17112032,DAL,2023-08-28,33.7,5811468792,8,3587657336,1
Gary Jennings,17112032,DAL,2023-08-28,30.04,8844146246,8,3473580979,1
Gary Jennings,17112032,DAL,2023-08-28,31.94,6854215916,2,1698845142,4
Gary Jennings,17112032,DAL,2023-08-28,31.69,803581217,5,8368453909,8
Gary Jennings,17112032,DAL,2023-08-28,34.49,1783173707,3,4802679336,4
Gary Jennings,17112032,DAL,2023-08-28,21.19,1134117650,5,3198286754,4
Tracy Johnson,8933606,STX,2023-08-28,31.88,2814579844,2,6535165453,7
Tracy Johnson,8933606,STX,2023-08-28,34.14,3417194788,3,7645768887,2
Tracy Johnson,8933606,STX,2023-08-28,22.99,7889136989,2,5353483798,4
Sara Davis,40994287,FTW,2023-08-28,32.33,9823656113,1,9173359777,2
Sara Davis,40994287,FTW,2023-08-28,32.9,2071881631,3,9447198341,2
Michael Gonzales,94497229,DAL,2023-08-28,29.08,2999407710,4,7064147229,1
Michael Leach,87179195,STX,2023-08-28,31.92,7549763280,4,4440717410,5
Michael Leach,87179195,STX,2023-08-28,24.81,7517456504,5,3794285758,4
Michael Leach,87179195,STX,2023-08-28,33.79,2896299113,5,4892970712,6
Michael Leach,87179195,STX,2023-08-28,34.07,6573523076,2,4616940569,4
Michael Leach,87179195,STX,2023-08-28,24.2,4078949573,8,9975529816,6
Michael Leach,87179195,STX,2023-08-28,23.78,191016000,3,8257882252,1
Michael Leach,87179195,STX,2023-08-28,34.54,2733964216,6,6647579037,6
Mark Flowers,41639238,HOU,2023-08-28,23.95,603246830,3,7895575153,6
Janice Farmer,97058780,STX,2023-08-28,30.82,8547175593,1,758620930,7
Janice Farmer,97058780,STX,2023-08-28,26.44,5471610574,4,6173003848,4
Jacob Hood,31301588,FTW,2023-08-28,22.14,109023603,2,4969561467,3
Jacob Hood,31301588,FTW,2023-08-28,21.23,3633075235,8,6741310597,1
Jacob Hood,31301588,FTW,2023-08-28,22.51,8730372331,5,629183828,8
Elizabeth Stevenson,94871444,STX,2023-08-28,24.55,5100992046,5,4397740112,5
Elizabeth Stevenson,94871444,STX,2023-08-28,22.35,7231471699,4,3299158551,2
Tanner Romero,34636635,SHV,2023-08-28,34.21,1068586126,8,7031266462,1
Tanner Romero,34636635,SHV,2023-08-28,23.16,2160663371,3,5833025604,3
Tanner Romero,34636635,SHV,2023-08-28,22.5,7214998704,8,1563032973,4
Tanner Romero,34636635,SHV,2023-08-28,32.51,7358035542,7,1446877192,4
Tanner Romero,34636635,SHV,2023-08-28,32.17,7787395413,8,8624215109,7
Tanner Romero,34636635,SHV,2023-08-28,25.98,5492729126,2,7220685875,5
Tanner Romero,34636635,SHV,2023-08-28,26.03,1764597269,4,9245470538,5
Karen Wells,69335321,FTW,2023-08-28,25.0,8310285492,7,7657305539,1
Karen Wells,69335321,FTW,2023-08-28,21.15,1230770340,3,1661760524,3
Karen Wells,69335321,FTW,2023-08-28,26.71,7100573433,5,964176456,6
Erik Thompson,49016266,HOU,2023-08-28,24.19,7200827678,6,1155636107,5
Erik Thompson,49016266,HOU,2023-08-28,20.99,4686420747,5,6164792247,8
Erik Thompson,49016266,HOU,2023-08-28,26.54,4459155450,8,4529482158,1
Erik Thompson,49016266,HOU,2023-08-28,23.06,2333704546,5,9903751987,1
Erik Thompson,49016266,HOU,2023-08-28,34.28,5921905724,8,2148941143,4
Erik Thompson,49016266,HOU,2023-08-28,20.24,9643295835,1,1924712669,4
Erik Thompson,49016266,HOU,2023-08-28,21.49,2233757044,6,326140439,3
Erik Thompson,49016266,HOU,2023-08-28,24.47,6589603389,6,7123174044,5
Rhonda Brooks,13604223,OKC,2023-08-28,27.46,3484445564,3,631342464,8
Eric Jackson,53018010,SHV,2023-08-28,31.78,158105852,8,2122891067,3
Eric Jackson,53018010,SHV,2023-08-28,24.57,5767179035,6,1763929951,1
Eric Jackson,53018010,SHV,2023-08-28,34.63,1755584956,8,6132772892,8
Eric Jackson,53018010,SHV,2023-08-28,20.31,6806211257,3,4724049205,2
Thomas Cummings,57246918,FTW,2023-08-28,26.38,8457645961,7,9258971133,2
Thomas Cummings,57246918,FTW,2023-08-28,32.07,2248130247,1,3037352782,5
Thomas Cummings,57246918,FTW,2023-08-28,20.93,7324609838,8,2464378712,8
Thomas Cummings,57246918,FTW,2023-08-28,25.25,3955932211,2,2364071767,5
Thomas Cummings,57246918,FTW,2023-08-28,21.01,9061668493,7,6434251545,5
Thomas Cummings,57246918,FTW,2023-08-28,27.32,669579015,1,7317102820,8
Thomas Cummings,57246918,FTW,2023-08-28,22.09,2981297025,4,2936393255,2
Heather Fuller,16604091,STX,2023-08-28,25.18,2833622241,8,7015482853,7
Jimmy Ruiz,63589781,SHV,2023-08-28,25.32,4191766064,5,6881085225,5
Jimmy Ruiz,63589781,SHV,2023-08-28,32.78,1118156750,4,4731427122,1
Jimmy Ruiz,63589781,SHV,2023-08-28,33.56,8484016920,1,3065393604,8
Jimmy Ruiz,63589781,SHV,2023-08-28,28.53,7743497185,6,1606272223,5
Jimmy Ruiz,63589781,SHV,2023-08-28,30.38,2690373171,4,1943384230,3
Jimmy Ruiz,63589781,SHV,2023-08-28,26.93,7117450388,1,1990503677,6
Veronica Powell,36801459,OKC,2023-08-28,21.82,1720853357,8,4224960958,7
Veronica Powell,36801459,OKC,2023-08-28,28.34,1148213872,2,9085717790,5
Veronica Powell,36801459,OKC,2023-08-28,33.04,5158666180,4,1438863471,3
Veronica Powell,36801459,OKC,2023-08-28,29.93,9684572496,1,3090432,2
Veronica Powell,36801459,OKC,2023-08-28,27.26,5134323093,2,9859649154,1
Veronica Powell,36801459,OKC,2023-08-28,34.99,1260699090,2,592221211,3
Veronica Powell,36801459,OKC,2023-08-28,34.32,8360694862,6,6547796089,2
Wanda Stanton,4154277,STX,2023-08-28,32.88,937077725,7,5497096042,6
Wanda Stanton,4154277,STX,2023-08-28,20.35,7674193281,6,320476958,6
Tami Cooke,14858504,DAL,2023-08-28,30.57,8021458965,4,5214630302,3
Tami Cooke,14858504,DAL,2023-08-28,25.44,8728572582,2,9229851208,8
Tami Cooke,14858504,DAL,2023-08-28,32.39,2017892889,5,5897578848,4
Tami Cooke,14858504,DAL,2023-08-28,27.27,1153699072,3,606513892,5
Tami Cooke,14858504,DAL,2023-08-28,20.43,8485335292,4,3160080262,7
Tami Cooke,14858504,DAL,2023-08-28,28.07,5458221671,7,6965289655,5
Tami Cooke,14858504,DAL,2023-08-28,23.84,5815816028,6,2423240395,6
Tami Cooke,14858504,DAL,2023-08-28,31.39,4712227137,4,2639666548,8
Lori Glover,31638930,FTW,2023-08-28,22.19,5856494065,7,3660758640,5
Lori Glover,31638930,FTW,2023-08-28,26.34,5842144987,7,518438829,3
Lori Glover,31638930,FTW,2023-08-28,22.56,875685118,8,5021303417,2
Lori Glover,31638930,FTW,2023-08-28,25.26,1033260575,5,7006942813,7
Lori Glover,31638930,FTW,2023-08-28,31.68,9447007594,7,384354660,5
Lori Glover,31638930,FTW,2023-08-28,25.74,4547806069,1,7994881133,1
Cassandra Mckinney,6676986,FTW,2023-08-28,23.0,9746855266,3,1871688826,2
Cassandra Mckinney,6676986,FTW,2023-08-28,30.68,1247397833,3,1592849114,4
Cassandra Mckinney,6676986,FTW,2023-08-28,23.73,8934937365,2,8246649930,1
Cassandra Mckinney,6676986,FTW,2023-08-28,20.91,7295174121,5,1691613518,2
Cassandra Mckinney,6676986,FTW,2023-08-28,33.86,5956099043,7,1148568003,5
Cassandra Mckinney,6676986,FTW,2023-08-28,32.14,4403206048,3,1167206718,6
Amanda Edwards,65745320,OKC,2023-08-28,33.73,7209394061,5,1257549604,3
Amanda Edwards,65745320,OKC,2023-08-28,30.18,629646625,8,3889763455,8
Amanda Edwards,65745320,OKC,2023-08-28,24.57,6173101072,7,7276160707,3
Amanda Edwards,65745320,OKC,2023-08-28,32.27,8826217163,3,3086439729,4
Stephanie Williams,94908655,STX,2023-08-28,28.95,501566673,1,1604692738,8
Stephanie Williams,94908655,STX,2023-08-28,24.84,3670102791,3,916856523,6
Sean Jensen,35869513,OKC,2023-08-28,25.4,2209644079,3,5788666494,2
Sean Jensen,35869513,OKC,2023-08-28,28.75,2208150595,2,1950339090,3
Vicki Lucas,12893340,DAL,2023-08-28,30.9,1668369427,5,7226161255,4
Vicki Lucas,12893340,DAL,2023-08-28,33.51,1283533115,2,2535385366,3
Vicki Lucas,12893340,DAL,2023-08-28,32.4,281586179,1,787412046,6
Vicki Lucas,12893340,DAL,2023-08-28,23.2,9180063759,1,9775493868,5
Vicki Lucas,12893340,DAL,2023-08-28,22.82,7163238826,6,3555957034,6
Vicki Lucas,12893340,DAL,2023-08-28,20.87,6769337102,4,7566664573,4
Vicki Lucas,12893340,DAL,2023-08-28,20.09,2453507981,1,2013186509,2
Vicki Lucas,12893340,DAL,2023-08-28,24.03,5747892530,8,1095944936,7
Chris Strong,75702629,HOU,2023-08-28,30.45,521344648,8,5550177265,8
Chris Strong,75702629,HOU,2023-08-28,34.29,2539495222,6,7753383282,5
Chris Strong,75702629,HOU,2023-08-28,34.38,5214991755,1,8667095087,8
Chris Strong,75702629,HOU,2023-08-28,34.87,1327527179,8,4616200116,6
Chris Strong,75702629,HOU,2023-08-28,21.74,8077752118,4,2644054718,1
Chris Strong,75702629,HOU,2023-08-28,25.16,3852446581,6,6641648427,6
Kaitlyn Riley,59208620,FTW,2023-08-28,23.36,438014675,8,4672972041,4
Hunter Woods,75028321,DAL,2023-08-28,31.58,9796066017,2,3590354661,5
Jared Brown,52539361,FTW,2023-08-28,33.68,3497510806,4,6604665743,3
Jared Brown,52539361,FTW,2023-08-28,28.63,5138407751,8,3683833366,2
Jared Brown,52539361,FTW,2023-08-28,21.6,5239347309,3,2858251103,4
Tammy Martinez,70842924,DAL,2023-08-28,20.04,6654164379,6,2843768354,8
Tammy Martinez,70842924,DAL,2023-08-28,30.75,1710098980,3,5242229930,2
Tammy Martinez,70842924,DAL,2023-08-28,34.75,3646716444,3,8386704294,6
Tammy Martinez,70842924,DAL,2023-08-28,29.97,8227060877,5,2638505849,7
Tammy Martinez,70842924,DAL,2023-08-28,30.97,6461441386,4,6608849622,6
Tammy Martinez,70842924,DAL,2023-08-28,29.29,493303964,4,122613614,3
Tammy Martinez,70842924,DAL,2023-08-28,25.76,9535863543,1,6108262739,1
Amy Griffin,18363974,FTW,2023-08-28,24.12,8291608176,3,963920717,4
Amy Griffin,18363974,FTW,2023-08-28,32.69,2359811452,6,1142013671,2
Amy Griffin,18363974,FTW,2023-08-28,30.29,2145080079,8,1033434719,6
Susan Carlson,16135607,OKC,2023-08-28,32.49,4891683698,6,7957524724,6
Aaron Gaines,52252216,SHV,2023-08-28,21.79,3411247040,4,6559949466,3
Aaron Gaines,52252216,SHV,2023-08-28,25.58,2423431855,3,3372221286,1
Aaron Gaines,52252216,SHV,2023-08-28,25.9,7086702480,7,6979876802,5
Jacob Mccormick,72130366,SHV,2023-08-28,29.52,5867979234,1,6503051419,8
Timothy Doyle,7543154,FTW,2023-08-28,33.16,3282544655,1,609696765,2
Timothy Doyle,7543154,FTW,2023-08-28,24.77,2625649194,8,3424013194,8
Timothy Doyle,7543154,FTW,2023-08-28,21.29,9438564376,6,8095615342,1
Timothy Doyle,7543154,FTW,2023-08-28,34.37,2783735072,6,3499836713,2
Timothy Doyle,7543154,FTW,2023-08-28,21.81,2369448692,1,1305581350,7
Timothy Doyle,7543154,FTW,2023-08-28,28.06,8935195960,2,3030324504,8
Timothy Doyle,7543154,FTW,2023-08-28,28.41,1061113772,5,5511100565,3
Timothy Doyle,7543154,FTW,2023-08-28,29.38,5696737167,5,760479795,7
Monique Davis,39583203,STX,2023-08-28,27.99,7118809571,3,5773098039,2
Monique Davis,39583203,STX,2023-08-28,31.66,5526365287,1,4846337925,5
Monique Davis,39583203,STX,2023-08-28,34.75,2376510938,4,1129003403,5
Monique Davis,39583203,STX,2023-08-28,21.38,8977914429,6,9097262112,7
Monique Davis,39583203,STX,2023-08-28,31.57,2403350574,8,2055742628,8
Monique Davis,39583203,STX,2023-08-28,27.52,5269482634,7,6438260840,3
Monique Davis,39583203,STX,2023-08-28,27.31,6765839353,6,5431450255,1
Monique Davis,39583203,STX,2023-08-28,28.57,1748092556,7,31937139,4
James Rhodes,91962453,FTW,2023-08-28,21.83,5860071414,8,19676367,1
James Rhodes,91962453,FTW,2023-08-28,22.53,1906883741,1,9776949381,2
Matthew Sanchez,96730712,FTW,2023-08-28,32.3,7730359245,6,3433919566,5
Matthew Sanchez,96730712,FTW,2023-08-28,33.51,2082195834,7,582008570,3
Matthew Sanchez,96730712,FTW,2023-08-28,32.89,8792732777,6,9467382419,4
Seth Tran,26028559,SHV,2023-08-28,21.36,2361486257,7,4444058584,6
Seth Tran,26028559,SHV,2023-08-28,25.7,3819804602,5,2511948215,4
Seth Tran,26028559,SHV,2023-08-28,32.37,5628079216,3,2874353529,6
Seth Tran,26028559,SHV,2023-08-28,31.02,1685908934,5,4185546004,7
Seth Tran,26028559,SHV,2023-08-28,31.89,8736507510,6,6898557670,6
Seth Tran,26028559,SHV,2023-08-28,21.63,8788142568,7,1454210528,8
David West,97218182,FTW,2023-08-28,20.31,4691245733,4,8432283652,4
David West,97218182,FTW,2023-08-28,30.67,570019390,1,2946719929,7
David West,97218182,FTW,2023-08-28,21.89,604146357,5,160544156,7
David West,97218182,FTW,2023-08-28,30.03,6084365181,7,9705790495,7
Christina Hernandez,73867417,OKC,2023-08-28,33.93,5553147456,7,2640641588,5
Christina Hernandez,73867417,OKC,2023-08-28,21.35,7774851512,4,8928585658,5
Christina Hernandez,73867417,OKC,2023-08-28,33.1,3182447031,7,2859518263,1
Christina Hernandez,73867417,OKC,2023-08-28,23.37,1395785996,7,7404289738,3
James Montoya,80808297,SHV,2023-08-28,30.63,2823056565,1,995345268,5
James Montoya,80808297,SHV,2023-08-28,29.38,4314472004,8,5769497636,4
James Montoya,80808297,SHV,2023-08-28,33.52,4777442310,1,9816128472,1
James Montoya,80808297,SHV,2023-08-28,28.0,4172676122,7,5613181471,1
James Montoya,80808297,SHV,2023-08-28,26.0,7421785119,4,4178478400,2
James Montoya,80808297,SHV,2023-08-28,23.57,3830475161,8,6313809057,4
James Cook,28080912,HOU,2023-08-28,25.89,9127328812,6,5318418932,1
James Cook,28080912,HOU,2023-08-28,23.18,2606322390,1,3739852409,4
James Cook,28080912,HOU,2023-08-28,31.68,6507314854,3,2304919087,5
James Cook,28080912,HOU,2023-08-28,28.71,1458682619,1,1001991581,1
James Cook,28080912,HOU,2023-08-28,27.85,3567392528,6,5392886959,7
James Thompson,54275980,SHV,2023-08-28,28.77,6048150785,5,1372647054,1
James Thompson,54275980,SHV,2023-08-28,22.91,2627155497,4,1086499213,1
James Thompson,54275980,SHV,2023-08-28,23.44,4036242188,2,4765581540,3
James Thompson,54275980,SHV,2023-08-28,34.46,7420633072,3,1578956046,6
James Thompson,54275980,SHV,2023-08-28,26.75,223031556,4,1699764778,8
James Thompson,54275980,SHV,2023-08-28,27.43,2470281113,5,2693001014,8
James Thompson,54275980,SHV,2023-08-28,25.69,731245064,1,7861340921,7
James Thompson,54275980,SHV,2023-08-28,29.82,1720013646,1,6050609131,6
Brandy Miller,17426573,DAL,2023-08-28,26.77,57888184,4,1296094786,8
Brandy Miller,17426573,DAL,2023-08-28,22.95,1574504493,2,2108644989,4
Brandy Miller,17426573,DAL,2023-08-28,34.61,9505237066,4,210003922,2
Brandy Miller,17426573,DAL,2023-08-28,26.27,7976635949,6,9374332113,3
Brandy Miller,17426573,DAL,2023-08-28,26.01,7730685774,2,7159512102,6
Brandy Miller,17426573,DAL,2023-08-28,29.92,7263340052,1,2359826220,2
Brandy Miller,17426573,DAL,2023-08-28,29.71,4816431658,1,4576965759,5
Brandy Miller,17426573,DAL,2023-08-28,28.68,4322716551,1,8729400823,4
Matthew Smith,33080142,STX,2023-08-28,27.33,5054222039,2,7127482963,2
Matthew Smith,33080142,STX,2023-08-28,32.07,7731611987,6,8663653557,1
Matthew Smith,33080142,STX,2023-08-28,22.07,7810555602,8,5532396259,3
Matthew Smith,33080142,STX,2023-08-28,22.61,6409880504,4,7847649087,3
Matthew Smith,33080142,STX,2023-08-28,26.55,8269142088,4,9510075771,3
Matthew Smith,33080142,STX,2023-08-28,23.89,2276406754,4,5071898964,7
Matthew Smith,33080142,STX,2023-08-28,32.2,1241892046,6,6289291057,1
Jeffrey Smith,83152142,STX,2023-08-28,26.18,2191518714,6,3351159409,7
Jeffrey Smith,83152142,STX,2023-08-28,30.68,3595558427,7,4594780361,1
Jeffrey Smith,83152142,STX,2023-08-28,31.28,6947130116,7,6424955423,3
Sean Robertson,63184988,HOU,2023-08-28,23.84,7619343477,4,1928799031,7
Sean Robertson,63184988,HOU,2023-08-28,20.12,2635044838,4,7215865915,3
Sean Robertson,63184988,HOU,2023-08-28,25.69,5344382326,4,2541555573,7
Tammy Harris,75592235,STX,2023-08-28,20.69,9066376716,7,5673330163,5
Tammy Harris,75592235,STX,2023-08-28,20.39,9774023586,2,3212766550,5
Tammy Harris,75592235,STX,2023-08-28,27.67,823537396,2,7790161510,1
Tammy Harris,75592235,STX,2023-08-28,23.23,844488495,1,7506676911,3
Victoria Carlson,64573636,STX,2023-08-28,21.13,9161998993,7,7336005303,2
Victoria Carlson,64573636,STX,2023-08-28,22.27,1331899388,5,2831156267,3
Victoria Carlson,64573636,STX,2023-08-28,27.12,7526274741,2,8108022887,5
Victoria Carlson,64573636,STX,2023-08-28,28.31,8745194030,5,2473316379,6
Victoria Carlson,64573636,STX,2023-08-28,23.95,4340886846,4,9738526980,2
Victoria Carlson,64573636,STX,2023-08-28,31.32,9215562804,7,1972139968,2
Victoria Carlson,64573636,STX,2023-08-28,31.3,8053847000,2,8575373325,3
Victoria Carlson,64573636,STX,2023-08-28,32.47,7336855758,6,9279884524,4
Ryan Brown,56185271,FTW,2023-08-28,27.07,4089612736,6,121533094,5
Ryan Brown,56185271,FTW,2023-08-28,29.74,6228727327,7,4488919007,8
Ryan Brown,56185271,FTW,2023-08-28,28.89,3928769060,1,267002798,4
Ryan Brown,56185271,FTW,2023-08-28,23.78,1134947744,8,9650327232,1
Benjamin Stephens,34036186,DAL,2023-08-28,31.54,6217923140,4,7063529361,7
Benjamin Stephens,34036186,DAL,2023-08-28,28.15,7303409060,7,942137219,8
Benjamin Stephens,34036186,DAL,2023-08-28,28.25,8727244641,8,269277433,6
Monica Saunders,77624219,STX,2023-08-28,22.44,9733847078,7,3893917178,5
Anne French,35660979,DAL,2023-08-28,28.34,7550458376,3,5872073279,2
Anne French,35660979,DAL,2023-08-28,21.61,9487505831,7,5396850045,5
Anne French,35660979,DAL,2023-08-28,23.72,2313186056,2,6328590277,1
Anne French,35660979,DAL,2023-08-28,23.3,6983423785,8,6291536762,5
Brian Fisher,76391571,DAL,2023-08-28,28.14,4060647897,8,6051025780,2
Brian Fisher,76391571,DAL,2023-08-28,33.66,7061777303,1,6627283471,1
Douglas Nichols,77270999,SHV,2023-08-29,28.04,6307815762,8,3257156505,1
Douglas Nichols,77270999,SHV,2023-08-29,31.89,5712212037,7,2380831626,4
David Ford,9977034,FTW,2023-08-29,29.11,3717865822,4,2095560264,3
David Ford,9977034,FTW,2023-08-29,29.4,6522860390,2,8408932706,2
David Ford,9977034,FTW,2023-08-29,24.33,6056017168,3,6586635554,4
David Ford,9977034,FTW,2023-08-29,26.85,5179643145,8,3763387594,2
David Ford,9977034,FTW,2023-08-29,27.84,7112732243,8,4111054351,3
David Ford,9977034,FTW,2023-08-29,26.98,3564493372,7,6064236598,1
David Ford,9977034,FTW,2023-08-29,22.71,4740839720,5,7995802168,1
David Ford,9977034,FTW,2023-08-29,34.41,7598047590,5,955230924,1
Natalie Hopkins,40497336,SHV,2023-08-29,23.37,8881345429,5,6887971147,6
Natalie Hopkins,40497336,SHV,2023-08-29,28.37,2016225350,5,2874882843,5
Natalie Hopkins,40497336,SHV,2023-08-29,24.23,2356156312,6,784505846,5
Natalie Hopkins,40497336,SHV,2023-08-29,30.31,6515200677,7,3007427861,7
Natalie Hopkins,40497336,SHV,2023-08-29,30.51,8653610537,3,1884724369,2
Natalie Hopkins,40497336,SHV,2023-08-29,23.05,4652197584,4,211554636,5
Natalie Hopkins,40497336,SHV,2023-08-29,34.31,4723873184,1,8706249276,3
Stacy Turner,73458833,DAL,2023-08-29,32.38,5081220133,2,5940198787,4
Stacy Turner,73458833,DAL,2023-08-29,20.73,3627324486,6,2288953175,1
Stacy Turner,73458833,DAL,2023-08-29,22.59,8159802747,1,6198199108,4
Stacy Turner,73458833,DAL,2023-08-29,30.38,7883464960,3,7014631835,7
Stacy Turner,73458833,DAL,2023-08-29,26.94,602126986,6,7373844897,2
Stacy Turner,73458833,DAL,2023-08-29,34.07,6040695005,5,4158177481,3
Stacy Turner,73458833,DAL,2023-08-29,28.88,4558568838,3,4359444053,4
Stacy Turner,73458833,DAL,2023-08-29,27.13,6360783434,5,8243366646,8
James Harris,90946995,FTW,2023-08-29,20.92,5478559979,4,9702503471,2
James Harris,90946995,FTW,2023-08-29,27.21,1372795839,5,1156611669,4
James Harris,90946995,FTW,2023-08-29,30.09,9420220659,3,2124437180,4
James Harris,90946995,FTW,2023-08-29,34.72,3060290805,2,9710567723,8
James Harris,90946995,FTW,2023-08-29,30.51,1577590609,2,2074541518,2
Amy Escobar,24798974,SHV,2023-08-29,27.22,5607241314,3,8770587846,2
Latoya Salazar,67499931,OKC,2023-08-29,32.84,480652077,5,1615373535,1
Latoya Salazar,67499931,OKC,2023-08-29,31.66,5768900061,3,6896246858,7
Brenda Anderson,19927556,SHV,2023-08-29,20.21,4346224837,1,2325560984,4
Brenda Anderson,19927556,SHV,2023-08-29,28.81,6079887806,1,1778676980,2
Brenda Anderson,19927556,SHV,2023-08-29,30.81,5519379214,7,4588054372,5
Rachel Williams,82865659,FTW,2023-08-29,24.98,1065568496,7,8061503430,8
Rachel Williams,82865659,FTW,2023-08-29,22.51,3594139142,4,3271726818,8
Rachel Williams,82865659,FTW,2023-08-29,33.2,6760833563,1,3182963547,3
Rachel Williams,82865659,FTW,2023-08-29,23.26,329103258,1,455198576,1
Rachel Williams,82865659,FTW,2023-08-29,22.7,9173362287,5,6529006495,3
Rachel Williams,82865659,FTW,2023-08-29,22.55,6918587853,4,2655322172,4
Rachel Williams,82865659,FTW,2023-08-29,32.22,4643261328,7,3694730939,3
Rachel Williams,82865659,FTW,2023-08-29,24.14,5581160392,2,4584218698,4
Dana Stewart,60786305,STX,2023-08-29,28.29,725024952,8,4218180876,4
Sandra Harris,96132022,DAL,2023-08-29,26.27,7527287640,2,1211271543,1
Sandra Harris,96132022,DAL,2023-08-29,20.43,9903752381,3,6598511821,1
Sandra Harris,96132022,DAL,2023-08-29,24.85,1017850506,7,6182176958,7
Sandra Harris,96132022,DAL,2023-08-29,31.08,9439828023,5,7328130411,4
Sandra Harris,96132022,DAL,2023-08-29,27.17,2455211840,2,7158865773,3
Sandra Harris,96132022,DAL,2023-08-29,23.67,6924821511,1,7883666041,8
Sandra Harris,96132022,DAL,2023-08-29,24.18,1444696254,7,5480303368,3
Sandra Harris,96132022,DAL,2023-08-29,22.75,7395513292,3,9855105233,2
Anna Arnold,66814478,DAL,2023-08-29,24.87,9115077542,7,2362854560,5
Anna Arnold,66814478,DAL,2023-08-29,32.01,5056510702,4,4792792893,7
Anna Arnold,66814478,DAL,2023-08-29,29.6,7418976700,3,1766603400,7
Anna Arnold,66814478,DAL,2023-08-29,31.21,9327714072,4,5595162250,1
Anna Arnold,66814478,DAL,2023-08-29,23.34,8915436836,8,6694456060,1
Jose Mendoza,69637807,HOU,2023-08-29,34.38,4690003571,5,6269638106,6
Jose Mendoza,69637807,HOU,2023-08-29,29.92,2873308149,1,3382169825,3
Jose Mendoza,69637807,HOU,2023-08-29,28.89,1717263833,4,6075431977,7
Jose Mendoza,69637807,HOU,2023-08-29,30.59,8761948655,3,3165987999,8
Jose Mendoza,69637807,HOU,2023-08-29,29.96,3747636595,3,3683391081,2
Charles Lloyd,98201322,OKC,2023-08-29,24.96,8801915310,4,7657932581,6
Charles Lloyd,98201322,OKC,2023-08-29,31.83,7295077931,2,3122614482,3
Charles Lloyd,98201322,OKC,2023-08-29,23.95,5800647811,2,4721657760,7
Charles Lloyd,98201322,OKC,2023-08-29,24.67,555776970,4,5274598265,1
Charles Lloyd,98201322,OKC,2023-08-29,27.32,5169080093,5,8723148459,5
Charles Lloyd,98201322,OKC,2023-08-29,27.9,9619306458,4,3774422472,3
Sheryl Hill,34639709,DAL,2023-08-29,30.15,2026577360,1,981020448,6
Sheryl Hill,34639709,DAL,2023-08-29,24.94,9990830125,1,9758899563,5
Sheryl Hill,34639709,DAL,2023-08-29,32.3,2412492169,3,5600372887,3
Sheryl Hill,34639709,DAL,2023-08-29,29.82,8707513906,2,1542179495,1
David Murray,6339396,DAL,2023-08-29,28.75,7848131452,7,2947832770,7
David Murray,6339396,DAL,2023-08-29,28.8,7439542502,8,1906238043,7
David Murray,6339396,DAL,2023-08-29,31.46,7263760525,7,5452026989,5
David Murray,6339396,DAL,2023-08-29,21.47,9323403975,8,7569330106,3
Patricia Jackson,39617078,SHV,2023-08-29,33.93,4676155370,6,4263523080,2
Patricia Jackson,39617078,SHV,2023-08-29,31.1,9542583161,4,4452811688,3
Patricia Jackson,39617078,SHV,2023-08-29,32.23,3477357631,8,2154787223,4
Patricia Jackson,39617078,SHV,2023-08-29,21.33,174357859,2,384646258,1
Patricia Jackson,39617078,SHV,2023-08-29,34.88,4142380506,5,4824856340,7
Jordan Riggs,45897467,DAL,2023-08-29,21.16,9270759908,4,8645146125,4
Jordan Riggs,45897467,DAL,2023-08-29,25.74,7715912458,4,1497226752,1
Jordan Riggs,45897467,DAL,2023-08-29,31.18,9505874747,7,3001046202,7
Jordan Riggs,45897467,DAL,2023-08-29,28.8,37291626,6,4426747968,4
Jordan Riggs,45897467,DAL,2023-08-29,21.18,7232451255,7,6887707087,7
Jordan Riggs,45897467,DAL,2023-08-29,29.39,4079816763,1,5391630030,6
Mark Collier,9309564,OKC,2023-08-29,27.41,2293125712,1,4267215473,5
Mark Collier,9309564,OKC,2023-08-29,33.61,5402566476,5,8938868440,7
Lauren Singleton,42856486,STX,2023-08-29,28.91,1101191036,2,950610579,2
Lauren Singleton,42856486,STX,2023-08-29,27.0,5787406575,8,4506921861,3
Lauren Singleton,42856486,STX,2023-08-29,26.31,2206817700,4,5967053869,7
Lauren Singleton,42856486,STX,2023-08-29,26.04,6241755273,2,3621167697,2
Lauren Singleton,42856486,STX,2023-08-29,33.47,1643339673,6,9916816232,2
Ronald Duarte,50493362,SHV,2023-08-29,34.22,9828444656,6,473818619,5
Ronald Duarte,50493362,SHV,2023-08-29,25.24,9686866655,2,7081348530,8
Ronald Duarte,50493362,SHV,2023-08-29,32.52,5615625960,3,1607002160,3
Ronald Duarte,50493362,SHV,2023-08-29,28.83,618631753,3,5918613830,8
Ronald Duarte,50493362,SHV,2023-08-29,34.35,7751687567,8,8939319422,4
Ronald Duarte,50493362,SHV,2023-08-29,31.77,8480888984,7,7266303592,8
Ronald Duarte,50493362,SHV,2023-08-29,30.91,217253073,4,5029002882,5
Ronald Duarte,50493362,SHV,2023-08-29,27.61,4017802388,3,3913614424,7
John White,93384238,STX,2023-08-29,33.37,2652429260,2,8473433037,6
John White,93384238,STX,2023-08-29,26.78,613322597,1,9844401070,2
